model_key,series,lag,lb_stat,lb_pvalue,bp_stat,bp_pvalue
GARCH | normal,std_resid,1,2.2481012940369376,0.13377845889344547,2.241281977674844,0.13436953647534947
GARCH-M | t,abs_std_resid,10,14.65128303398717,0.14530207694795963,14.532933854634228,0.15004065792611176
GARCH-M | t,abs_std_resid,15,17.331850129263014,0.29941648348298117,17.17443073517082,0.30854433688403043
GARCH-M | t,abs_std_resid,20,20.567810785703657,0.42295118030062256,20.345880935330626,0.4364886405694759
GARCH-M | t,sq_std_resid,1,0.7704813573963812,0.3800681817515561,0.768144204643915,0.38079177041894363
GARCH-M | t,sq_std_resid,6,1.7625707088375941,0.9401892155784723,1.752880433866907,0.9409662362862757
GARCH-M | t,sq_std_resid,10,2.2412269285582824,0.994134637001866,2.2263167513784308,0.9942928429893497
GARCH-M | t,sq_std_resid,15,2.9848298754771885,0.9996102605605088,2.9596116059557285,0.9996302821771531
GARCH-M | t,sq_std_resid,20,4.2604669214955155,0.9999222124766295,4.209098874861041,0.9999295010267847
GARCH-M | skewt,std_resid,1,8.084646959837425,0.004464182665278469,8.060123258240344,0.004525010522556699
GARCH-M | skewt,std_resid,6,11.013455604502456,0.08796145978968047,10.971714823026252,0.08925456360289691
GARCH-M | skewt,std_resid,10,12.593317774393858,0.24730668348237209,12.53581616304711,0.250794457225193
GARCH-M | skewt,std_resid,15,17.918009084299364,0.26700061185210866,17.78209501611371,0.2742947350268682
GARCH-M | skewt,std_resid,20,24.349271679762083,0.2274681225310174,24.09414674707897,0.23830382370848427
GARCH-M | skewt,abs_std_resid,1,1.8609265531691244,0.17251790082922452,1.8552816799036975,0.17317035119847174
GARCH-M | skewt,abs_std_resid,6,8.42006273395392,0.2089147106760503,8.364156335139779,0.2126194926811064
GARCH-M | skewt,abs_std_resid,10,14.731305924368947,0.142169346200528,14.611222143719571,0.1468919052544467
GARCH-M | skewt,abs_std_resid,15,17.448386499692138,0.2927736614427295,17.28868861272427,0.3019015404148735
GARCH-M | skewt,abs_std_resid,20,20.679654572564107,0.41619869281890187,20.45549400339954,0.42977982856862124
GARCH-M | skewt,sq_std_resid,1,0.7439200067989649,0.38840804649175475,0.7416634243718698,0.38912854449340795
GARCH-M | skewt,sq_std_resid,6,1.7340890694783215,0.9424593064144119,1.724499548471859,0.9432142297898131
GARCH-M | skewt,sq_std_resid,10,2.2366281117020157,0.9941837581407204,2.22156387758042,0.9943426356609174
GARCH-M | skewt,sq_std_resid,15,2.977461823274494,0.9996161985623646,2.9521421047835514,0.9996360503287985
GARCH-M | skewt,sq_std_resid,20,4.256580167237326,0.9999227854434923,4.205027919104061,0.9999300529686614
EGARCH | normal,std_resid,1,0.005518817730856364,0.94078063195387,0.005502077131066101,0.9408703523526697
EGARCH | normal,std_resid,6,1.1241664574786518,0.9804646354340522,1.118169919762786,0.980733580498684
EGARCH | normal,std_resid,10,3.918157661465513,0.9509635037192227,3.88325720756356,0.9524597938160395
EGARCH | normal,std_resid,15,10.095186442810675,0.8137100704377341,9.97165624499796,0.8215190201870468
EGARCH | normal,std_resid,20,17.00341928885258,0.6527516177587727,16.748986675160364,0.6692076761242076
EGARCH | normal,abs_std_resid,1,1.4754095482261644,0.22449412452725198,1.470934089535893,0.22519837323768704
EGARCH | normal,abs_std_resid,6,8.367222883760968,0.21241487321098793,8.316176287207547,0.21584239865747443
EGARCH | normal,abs_std_resid,10,14.866294455442398,0.13701309077978208,14.750301250084393,0.14143407838607117
EGARCH | normal,abs_std_resid,15,17.78594642167049,0.27408618744837754,17.624315411705453,0.28293101859906333
EGARCH | normal,abs_std_resid,20,19.146430484188993,0.5123270123535328,18.9568722201226,0.5246309524131842
EGARCH | normal,sq_std_resid,1,0.4127654564149344,0.5205691958119385,0.4115133872852632,0.5212023675525659
EGARCH | normal,sq_std_resid,6,2.327937300713513,0.8872054106049787,2.3132787368197687,0.8887515920433369
EGARCH | normal,sq_std_resid,10,3.223582361169094,0.97566190087791,3.1992572997722877,0.9763381892298353
EGARCH | normal,sq_std_resid,15,3.817989877764122,0.9982748567716262,3.7848932473714743,0.9983607853493112
EGARCH | normal,sq_std_resid,20,5.121954989611856,0.9996656821269961,5.062277356724709,0.999694667273562
EGARCH | t,std_resid,1,0.21486243461294463,0.6429826814939277,0.21421067798621174,0.6434869466877189
EGARCH | t,std_resid,6,1.4639017703964625,0.961856275545598,1.45598953138141,0.9623642354316069
EGARCH | t,std_resid,10,4.028835683391975,0.9460367767893714,3.994629595699409,0.947588925782381
EGARCH | t,std_resid,15,9.863215518020041,0.8282546465310275,9.744408162741609,0.8355018700884904
EGARCH | t,std_resid,20,16.380787504979583,0.6927376124222813,16.13954501732559,0.7079302288090583
EGARCH | t,abs_std_resid,1,0.9943541229697153,0.3186805122618158,0.9913378819495846,0.3194156041684714
EGARCH | t,abs_std_resid,6,7.998649270436759,0.23820228016232134,7.945205672053735,0.242145235994614
EGARCH | t,abs_std_resid,10,13.772807322912337,0.18360906679672287,13.660873036324995,0.18902969044564877
EGARCH | t,abs_std_resid,15,17.23851929674259,0.30480683818648846,17.07482381028812,0.314411148477989
EGARCH | t,abs_std_resid,20,19.606334879066182,0.48278473728752713,19.395182259263272,0.4962881398406994
EGARCH | t,sq_std_resid,1,0.36521319536118374,0.5456251191359334,0.3641053696927474,0.546235011585698
EGARCH | t,sq_std_resid,6,2.036724913456373,0.9162901980524553,2.023758490293565,0.9175006109762026
EGARCH | t,sq_std_resid,10,2.676658746357093,0.9880437853314005,2.6567872065090015,0.9883887014595687
EGARCH | t,sq_std_resid,15,3.4494263564924434,0.9990560213018943,3.4185404280548912,0.9991057875697424
EGARCH | t,sq_std_resid,20,5.171827288885975,0.9996397329904169,5.105668272979351,0.9996738109744129
EGARCH | skewt,std_resid,1,0.2588653544285306,0.6109007451327035,0.25808012079527926,0.6114422160001116
EGARCH | skewt,std_resid,6,1.5061729904487717,0.9590834556441763,1.4981142379149908,0.9596197264788249
EGARCH | skewt,std_resid,10,4.034792396067873,0.94576378467243,4.0008221499598875,0.9473098864006231
EGARCH | skewt,std_resid,15,9.83910170393006,0.8297369028312125,9.720902556390435,0.8369189611478425
EGARCH | skewt,std_resid,20,16.389944662244005,0.6921571609207418,16.148653464815176,0.7073602495110948
EGARCH | skewt,abs_std_resid,1,0.8872036008897564,0.34623623218367816,0.8845123867313446,0.34696874441909487
EGARCH | skewt,abs_std_resid,6,7.862262570568629,0.24836901956169855,7.809244309896835,0.25241437016829643
EGARCH | skewt,abs_std_resid,10,13.933748758541896,0.17603503893918213,13.819197370465913,0.1813994666496935
EGARCH | skewt,abs_std_resid,15,17.44731119585238,0.2928345090444208,17.280220130167066,0.30239068597377455
EGARCH | skewt,abs_std_resid,20,19.836874556505183,0.46817472884321765,19.621880975590845,0.48179498639618834
EGARCH | skewt,sq_std_resid,1,0.32712694647027657,0.5673557635941153,0.32613465037380457,0.5679440596852662
EGARCH | skewt,sq_std_resid,6,2.000812827317463,0.9196238321249832,1.9879104893903308,0.9208071062767024
EGARCH | skewt,sq_std_resid,10,2.6759338515985664,0.988056488151874,2.655754920660589,0.9884064321805069
EGARCH | skewt,sq_std_resid,15,3.4495436841792593,0.9990558281498605,3.418353947122155,0.9991060815769414
EGARCH | skewt,sq_std_resid,20,5.188795713404694,0.999630530671293,5.121962364701405,0.9996656784081368
GJR-GARCH | normal,std_resid,1,0.5901093775287237,0.44237682622404984,0.5883193591944605,0.4430697489340033
GJR-GARCH | normal,std_resid,6,1.7943442561015428,0.9376078998147807,1.7858932666839233,0.9382994625756785
GJR-GARCH | normal,std_resid,10,3.1672713847364524,0.977208861267736,3.144801955598293,0.9778079291516689
GJR-GARCH | normal,std_resid,15,9.657388001594244,0.8407199529304199,9.542319237006271,0.8474999347473084
GJR-GARCH | normal,std_resid,20,16.57162351325468,0.6805889313660612,16.32813063409501,0.6960702684460249
GJR-GARCH | normal,abs_std_resid,1,0.02302752580858115,0.8793855142917616,0.022957674870840255,0.8795671894758489
GJR-GARCH | normal,abs_std_resid,6,10.267147334110927,0.11384336414983069,10.195015233259493,0.11667610945036205
GJR-GARCH | normal,abs_std_resid,10,17.988545508414287,0.055157170144788985,17.836900066833113,0.05777802457163094
GJR-GARCH | normal,abs_std_resid,15,22.264347422521887,0.10105753558609197,22.04394815011511,0.10665671006001647
GJR-GARCH | normal,abs_std_resid,20,24.85469962775724,0.20704656469404192,24.577864366180027,0.21806042127827255
GJR-GARCH | normal,sq_std_resid,1,0.000931203903824003,0.9756558252495181,0.0009283792205970344,0.9756927642585382
GJR-GARCH | normal,sq_std_resid,6,3.2984401665297436,0.7705640710990752,3.2763947846989274,0.7734418154013749
GJR-GARCH | normal,sq_std_resid,10,5.05983721916312,0.8871451280572654,5.018233297448245,0.8899566909655915
GJR-GARCH | normal,sq_std_resid,15,6.493643998292802,0.9702107128608581,6.429309578220916,0.9715995710104584
GJR-GARCH | normal,sq_std_resid,20,6.975964693307575,0.9967631351139264,6.901482264930322,0.9969958517402401
GJR-GARCH | t,std_resid,1,0.8899689564284043,0.3454857205552203,0.8872693539316548,0.34621836133129225
GJR-GARCH | t,std_resid,6,2.0463879632517665,0.9153832169344867,2.0370507785874428,0.9162596806499246
GJR-GARCH | t,std_resid,10,3.2179857394907403,0.975818585682771,3.1966977203514406,0.9764086385875718
GJR-GARCH | t,std_resid,15,9.634983051784134,0.8420508814481726,9.521890019919466,0.8486891230725555
GJR-GARCH | t,std_resid,20,16.404431297430722,0.6912383531354963,16.165472369153196,0.7063069917639685
GJR-GARCH | t,abs_std_resid,1,0.36857956671413367,0.543779545784759,0.36746152960579953,0.5443912137912584
GJR-GARCH | t,abs_std_resid,6,10.989753137150947,0.0886936407765997,10.916317878556503,0.09099741757760751
GJR-GARCH | t,abs_std_resid,10,20.596328827103644,0.02409103207750028,20.426228111595922,0.025469485314065426
GJR-GARCH | t,abs_std_resid,15,25.71936542687178,0.04107794649429265,25.46656614052095,0.04401775252536023
GJR-GARCH | t,abs_std_resid,20,27.674911128156083,0.11732102173649728,27.380723098755464,0.12488842260539548
GJR-GARCH | t,sq_std_resid,1,0.0412736269847105,0.8390106660269465,0.04114842892510066,0.8392516855417161
GJR-GARCH | t,sq_std_resid,6,3.4054558997535826,0.7565029165420937,3.383547104006903,0.7593932134622393
GJR-GARCH | t,sq_std_resid,10,5.339660918749378,0.8673647403410545,5.297566034265329,0.8704347311972523
GJR-GARCH | t,sq_std_resid,15,6.720669806727104,0.9649424675995604,6.657409533652467,0.9664687569838474
GJR-GARCH | t,sq_std_resid,20,7.334610531639285,0.9954344501393703,7.258597680194756,0.9957467071538821
