date,GARCH__normal,GARCH__t,GARCH__skewt,GARCH_M__normal,GARCH_M__t,GARCH_M__skewt,EGARCH__normal,EGARCH__t,EGARCH__skewt,GJR_GARCH__normal,GJR_GARCH__t,GJR_GARCH__skewt,APARCH__normal,APARCH__t,APARCH__skewt
2016-04-02,0.011608530221491224,0.01366934888451428,0.013730350641867764,0.012143041685376828,0.011885730402460389,0.011897221716905305,0.010578830638822293,0.011878475729113162,0.011851578936216127,0.010649322753784033,0.010295346499850016,0.0103065121376273,0.010638179334096028,0.011126301069311376,0.01105733828199693
2016-04-05,0.011271850860407528,0.01345638133860287,0.013519038413947585,0.011861321913227994,0.011607326977747802,0.01162458615498366,0.010047330011843445,0.011501634600333271,0.011468965622219765,0.009893101872867441,0.009622090884648287,0.009635471854440308,0.010170945319039299,0.010762520449527854,0.010695264037873463
2016-04-06,0.01349245480804979,0.01416375863967016,0.014218182370076736,0.013071770312202023,0.012811240847283625,0.012809320044996112,0.012486892180685088,0.01345520478444673,0.013457121429431373,0.014844488471948268,0.014399081773642934,0.014404853878633592,0.013494003026250744,0.013010491226272987,0.012946171091052927
2016-04-07,0.012338100113998812,0.013683433321223527,0.01373477500044263,0.012503648068109448,0.012224643032656631,0.012218868837892354,0.012083237960250105,0.012891735122284198,0.012893658083516453,0.013147417376973291,0.012689295526274218,0.012696059078988868,0.01289696644676779,0.012596813924730343,0.01253192401692605
2016-04-08,0.011393171281619423,0.013264965368992005,0.013316124573306479,0.01193822595953556,0.011651077134787623,0.011648131904170713,0.011468466882728352,0.012296786000201987,0.01229724732651048,0.011658675722165859,0.011259986400085829,0.011269191526543898,0.012303850338993644,0.012174566902597364,0.012110540422062412
2016-04-09,0.01109831314910433,0.01305017079952805,0.013104132332569097,0.01165143569697749,0.011369528430524627,0.011373688648952687,0.010881006216080942,0.011878709496781143,0.011872522133889849,0.010710579098148773,0.01039954482130636,0.010411136178359343,0.011743342777570272,0.011768982033090647,0.011705971244114505
2016-04-12,0.010286405070002563,0.012645877890040779,0.012699322193544752,0.011146852088739273,0.010855824336510167,0.01086242628759272,0.01034687006278185,0.011328222190862668,0.011322327485263847,0.009597988348697628,0.009316591227789245,0.009330225204358956,0.011213908219039717,0.011379492037400915,0.011317640358409087
2016-04-13,0.00960027589135498,0.012270077116552954,0.012323124916379274,0.010686353901902493,0.01038664751751808,0.010395903252886543,0.009845459203358178,0.010828570517014255,0.010822282974329939,0.008687453076783955,0.00843222773884127,0.008447875126182539,0.010714101659395046,0.01100555066806897,0.010944993803423583
2016-04-14,0.009791232858162014,0.012163866635175352,0.012220615947166074,0.01064084373292207,0.01035320250722217,0.010369876485262951,0.009358575857728577,0.010541504218775078,0.010528119362754697,0.00844873957400811,0.008273718059366542,0.008290762418460388,0.010242551153618636,0.010646631619161405,0.010587497963401473
2016-04-15,0.009532370032021485,0.011916081837343625,0.011974607854107148,0.010415596610030785,0.010129755314718094,0.010151200222607655,0.00891022694034193,0.010186565163809544,0.010170238930416946,0.00797913772882286,0.007840668979384815,0.007859118622010759,0.009797935339980269,0.010302227381768708,0.010244637463810954
2016-04-16,0.0097938544480696,0.011838469386628669,0.01189007039896955,0.010436844663629293,0.01013125966688778,0.010141625219709474,0.009865233796705463,0.010857572115795222,0.010853829546598056,0.009489646248090235,0.009132405691745926,0.009145092302837547,0.010440684058046754,0.010672405387921179,0.01061487206029741
2016-04-19,0.009322785617092884,0.011568076331078113,0.011620167050639363,0.010100580825746212,0.0097910091377667,0.009805176604578487,0.009387699244268702,0.010455963583914232,0.010448710950226828,0.008694374138108953,0.008394485712024025,0.008409539561194323,0.0099847121000279,0.010326955477640896,0.010270887064997774
2016-04-20,0.015318466084194812,0.013837646459148227,0.013884060574493798,0.0135473655553906,0.013279020598702566,0.01326837369052039,0.013520842976308574,0.013912179202200847,0.013963570077781966,0.01892378792113962,0.018477670684692308,0.01848100777456849,0.016655685311115026,0.015186933885843669,0.015130364879743466
2016-04-21,0.020161780800315054,0.016558638381524812,0.01662563661638289,0.016603513304410036,0.016421283229083438,0.016432462432887,0.012719498200050102,0.014227250893872072,0.01423207693298203,0.019976831466733992,0.019747646576254545,0.01975420703571352,0.01586073503002854,0.014664103121362789,0.014607031584641862
2016-04-22,0.01836249407471711,0.016099151426263773,0.016159363561448044,0.01585637472291764,0.01565607660793231,0.015662354661384437,0.01298032529299908,0.014214436760661257,0.01421537034907818,0.017754622693480382,0.017469249930528157,0.0174761359556362,0.015394241366728862,0.014353482275741028,0.014296485193457093
2016-04-23,0.01753664482260872,0.016020815878009548,0.016084122645821142,0.015577176128116947,0.015385456219584386,0.015398750079664725,0.012279145382596487,0.013810152596752757,0.013796846119344175,0.016054896644419253,0.015843100330135695,0.015851822954937457,0.014666267675467753,0.013862759119611231,0.013805592383991509
2016-04-26,0.017365378989901863,0.016148884912337277,0.016204517011223562,0.01571459667384388,0.01550250628528119,0.01550278075299838,0.013941712873973888,0.01506020092382802,0.01506835618437628,0.017091048196781276,0.01671950691181094,0.016725604481146093,0.015889574698142686,0.014796281632265876,0.01473797447729316
2016-04-27,0.01589508150638518,0.01563388087425339,0.015686136640187438,0.015072306284688627,0.014841630405704465,0.014836275623093233,0.013803228657976849,0.014712217123340037,0.014724089416507378,0.015317780409628385,0.01489982839074679,0.014905951641560533,0.015283487542892864,0.014406790934230827,0.0143459523733268
2016-04-28,0.014418804043882055,0.015097294946082878,0.015147983910136083,0.014309996551224757,0.014067812551829146,0.01406275129436054,0.013080318466808192,0.01391845633905651,0.01393016368233202,0.01342835963583452,0.013048664370390907,0.01305673366836075,0.014561419023372326,0.013914007503425897,0.013853127851764707
2016-04-29,0.0149553952653684,0.015306000586827328,0.015364754140410768,0.014494900008841544,0.014276396015368273,0.014283741051494124,0.012363144601486247,0.013634931700938217,0.013628921145608042,0.013024794537905249,0.012781640262903309,0.012791866841648418,0.013878063817019408,0.01344030420502309,0.013379581057024704
2016-04-30,0.013564030438855035,0.014771818745927062,0.014827775901184078,0.013766113997051094,0.013533227466768072,0.013539398769410666,0.011768590710945506,0.01286714191121655,0.012852525961129279,0.011476752226785276,0.011229304743781565,0.011241014051040561,0.013231760733077962,0.01298502383111124,0.012924642380713927
2016-05-05,0.013083720008689527,0.014554561414076385,0.014613226075697885,0.013434134093187129,0.013206557690962259,0.013219553470853962,0.011157185858284499,0.01245554650154463,0.012432911792294613,0.010672196873091568,0.010491770235416843,0.010505262180996879,0.012620359085790085,0.012547534604702667,0.012487671462692158
2016-05-06,0.016079500193609205,0.01568719404974987,0.01573957921102568,0.015159483200945558,0.014924940773937224,0.01491661960713907,0.014287579459834205,0.015022655101383973,0.01504515977216169,0.017559943802372215,0.017160824125441596,0.017166031876430808,0.016744255932817496,0.015545373481558572,0.015485419852833521
2016-05-07,0.014634803364201823,0.015194691719570637,0.01524593879369778,0.01440390405829336,0.01416014706330121,0.014153353104671982,0.013524435664499474,0.014281084927744731,0.014298313738141034,0.015362040824787457,0.015007961236127508,0.015015096315074824,0.01594455388500323,0.015008793431177067,0.014948330511431688
2016-05-11,0.013418788151163832,0.01472203384956809,0.014768889326427668,0.013798706144588736,0.013536743934226382,0.01352519757937361,0.013376866877301347,0.013952385541097323,0.013965688251661293,0.013720027672115238,0.013323793522394498,0.013331329914015224,0.015296996803800533,0.014572262746188887,0.014510410510902008
2016-05-12,0.012236968555648167,0.014216839545217724,0.014260885317368797,0.013160494435900037,0.012881817985992656,0.012867429501251085,0.012890901540728568,0.0133287434003712,0.013338097387731857,0.012143637561319068,0.011734502170124108,0.011743229523214502,0.014592418995208866,0.014086593254313513,0.014024058776317112
2016-05-13,0.011161787124971406,0.013726807025654555,0.013769054010539848,0.01251386706146631,0.012221541519412234,0.012207067806794956,0.012233117719708421,0.01259499668641664,0.012606121654841755,0.010733947617546317,0.010350336928288836,0.010361083464341891,0.013907380391970632,0.013606197939829047,0.013543814923921937
2016-05-14,0.012485170480747041,0.014050301200755316,0.014101899986287997,0.012904601867870878,0.012646216717749337,0.012647120496788853,0.011572286405843296,0.012405160064637382,0.0123988636003404,0.010991287689998002,0.010769526134196707,0.010781989798636248,0.013259298019771435,0.013144456239321008,0.013082413254405836
2016-05-17,0.011377231648071971,0.013564942222850445,0.013613802710883036,0.012273435037871724,0.011999787566734867,0.011999766466525431,0.011060592579859972,0.011752206203227767,0.011737900988921437,0.009771267440037992,0.009532026490408095,0.009546027883067208,0.012647597449598796,0.012700893226744543,0.012639333163954242
2016-05-18,0.010400707415915278,0.013098980717471712,0.013145657227075907,0.011680783195275652,0.011391609977860226,0.011390855889933523,0.010524476554608636,0.011111325177762591,0.011101111353452039,0.008750046083033352,0.008496755588408211,0.00851240605525757,0.012068155426481587,0.012274552808313603,0.012213678619112173
2016-05-19,0.009748513573455655,0.012719780723435372,0.012766734259707441,0.011200440676256916,0.010904833425775912,0.010907742364233844,0.010009508740571155,0.010650078767011304,0.010638979421898105,0.008032851287615753,0.0078080056885787,0.00782558732907445,0.01152067854676726,0.011865014065581004,0.011804984741357927
2016-05-20,0.009584844440815183,0.01247052008795997,0.012512137069988664,0.011002586643716825,0.01068681489470155,0.01068137631362196,0.010558701164761935,0.010994867554059025,0.010991002890106318,0.008729751957688846,0.008332406074714872,0.00834601775937034,0.011540371074259466,0.011829734310604662,0.011768921127678121
2016-05-21,0.01111230915395797,0.012743301579077623,0.012780448207571415,0.011748816004455195,0.011428413199584346,0.011408923980210863,0.012113641193224802,0.012259929475539767,0.012280202065800118,0.012123722316591467,0.011601361668688666,0.011607389637653974,0.012999453037800191,0.012828836544398484,0.012764876009353998
2016-05-24,0.010228055599980353,0.012318826716318723,0.012353267342077437,0.011258161915864585,0.01092015879201408,0.010897932916835783,0.011703863249667679,0.011752162802747494,0.011768812803712302,0.010826553553760174,0.010299722382651531,0.010307245514971794,0.012420018165034248,0.012413659543449949,0.012349489452122903
2016-05-25,0.010193854482946327,0.012157820600855032,0.012187342353497757,0.011244345459463964,0.010891967131108328,0.01086175237124479,0.01228153877403589,0.01215352914155342,0.012177074309535787,0.011048328791638385,0.010445636481336461,0.010451442088271779,0.012489163709302524,0.012446917214921372,0.012381100569190562
2016-05-26,0.009362800035687567,0.011745880795457209,0.01177369967508536,0.01073286770332753,0.010365237486127074,0.010334752181081716,0.011666512790357075,0.011477533488124393,0.01150271059411061,0.009819136814008868,0.009260205716288931,0.009268710738328308,0.011918434507307802,0.012030574786324933,0.011965724044311765
2016-05-27,0.01071609107243621,0.012071190734672783,0.012109370030982735,0.011114957632892424,0.010788616455418877,0.010775274016027021,0.011048306845129533,0.01130680845648913,0.011316272804736757,0.010027441264907051,0.009674932362156568,0.009686198842745181,0.011379277473606174,0.011630693559407436,0.011566957000772175
2016-05-28,0.010515651130941389,0.011893574387937788,0.011935924926657465,0.010910522436079345,0.010593656702903893,0.010588862856530244,0.0104897900252676,0.010939093393030465,0.010942618204207761,0.009373678300659813,0.00910344445611227,0.00911688319061726,0.010870189864170049,0.011246713325176471,0.011184229577156642
2016-05-31,0.010849454790815852,0.011918753383247119,0.011955058552065431,0.011084213796729437,0.010753520285369123,0.010738468071826848,0.01154779971076543,0.011750954865339813,0.011768604651814793,0.010928842891539992,0.010493340229201897,0.01050259202610359,0.01166486708190334,0.01173365253097623,0.011671490366492026
2016-06-01,0.009944392877928148,0.011516204198046501,0.01155035380320372,0.01058031876802397,0.010232900782605796,0.010216891070343357,0.010983375691437309,0.011100760379211254,0.011113126433695832,0.009737805055006368,0.009305993569538595,0.009317139682947473,0.011140055290718641,0.011345919554025065,0.011284776337304302
