date,GARCH__normal,GARCH__t,GARCH__skewt,GARCH_M__normal,GARCH_M__t,GARCH_M__skewt,EGARCH__normal,EGARCH__t,EGARCH__skewt,GJR_GARCH__normal,GJR_GARCH__t,GJR_GARCH__skewt,APARCH__normal,APARCH__t,APARCH__skewt
2010-01-04,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058,0.005901796751673058
2010-01-05,0.005840296411603267,0.005835772256789181,0.005834616600668773,0.005704449183425254,0.005685022415698867,0.0056876298562547195,0.0058463287473051444,0.005828573342754401,0.005825954769273169,0.005859997229046524,0.005856257319257198,0.005856186897030587,0.005713141550808171,0.005696482673146095,0.005642373499695986
2010-01-06,0.005805021717800046,0.005795154323677547,0.005791484834419222,0.005616298082065663,0.005572361074915855,0.005570698945905008,0.0057922134571094,0.005776396513895257,0.005777452572946214,0.005823361563590267,0.00581580742181881,0.005815360353498505,0.005685106181134418,0.005633552354121859,0.005630652681894623
2010-01-07,0.005811933108762821,0.005798812542987998,0.0058008126338335575,0.0056911952602867796,0.0056381879467384734,0.005647919628955249,0.005894990650580815,0.005884588422090786,0.005882871733069293,0.005854105422030638,0.005846869134820895,0.005846237994291861,0.005755100836766205,0.0056990325630122156,0.005633655997870898
2010-01-08,0.005769696637861464,0.005752619723244317,0.005755506156414107,0.005559855529380472,0.005493359075373863,0.005508252084959535,0.005910927377509476,0.005891825849261908,0.005887088942164904,0.005833076255287247,0.005823407304443335,0.005822753746320786,0.005645878294337607,0.005580379963809231,0.005488789141124621
2010-01-11,0.005716589789619338,0.00569539363528238,0.0056979975549698286,0.0054034915707444195,0.005322012222034414,0.005339520814189731,0.005887031571232067,0.005852072415615578,0.0058449363420163825,0.005797769897901214,0.005784930343193781,0.0057843303252164205,0.005501867075692417,0.005425339568967844,0.005297794957645287
2010-01-12,0.006232641101511378,0.006206089996080647,0.006226923607321378,0.007163551960677358,0.007073702791033096,0.007079319527418604,0.005939707747831852,0.006018371774851465,0.006005972010884652,0.005898678727733791,0.005893013245363147,0.005891451231188722,0.0068081761875763746,0.006697840717587715,0.006932073753873192
2010-01-13,0.006174879021739106,0.006144694714770744,0.006165786719012219,0.006930083191396355,0.00683088231721532,0.006840236746075392,0.005924227414769724,0.005993884929265456,0.005979489358054626,0.0058657409518363774,0.005857338847715298,0.005855969985022231,0.006642425701707562,0.006527055631807965,0.006645554491764021
2010-01-14,0.006165804910714734,0.0061307300445789135,0.006149715556618453,0.00683958306877782,0.006724008679981619,0.0067264531094381715,0.005881692275340558,0.005963241749896944,0.005952098962908839,0.005835761791443664,0.00582412523544222,0.005822359839423884,0.006681376867810173,0.00653819511720526,0.006695709538259896
2010-01-15,0.006141412240698814,0.006103411900893912,0.006125516045432151,0.0067230588111127695,0.006603089680990228,0.006612711935673078,0.005944178312306279,0.006020302088652119,0.006007369490704288,0.005837703600932238,0.0058252617344958495,0.0058236187221761965,0.006621142362379327,0.006478371696904231,0.006541518250438755
2010-01-18,0.006181073255955473,0.00614091667220336,0.0061701474128037035,0.006791938186206861,0.006675458494925581,0.006698152102556666,0.006101466225547995,0.006190070217569404,0.0061739036561676,0.0059211010534127115,0.005910843409250202,0.005908263000022341,0.0067068489999566015,0.006568145455941191,0.006572600750288297
2010-01-19,0.006114262507854078,0.006070108491301886,0.006097449919872827,0.006526736727396629,0.006398774320515696,0.006420941600840559,0.0060240403797120565,0.006084634693516616,0.006066671876964545,0.0058774012520353336,0.005863224659909298,0.005860497717778097,0.006462221632816998,0.006311448004380219,0.006248310293759667
2010-01-20,0.006114585233194197,0.006067983301018139,0.006099804849164499,0.006498954222932083,0.0063703849815460855,0.006400637334702092,0.006122703392870668,0.006186568722594626,0.006166088685392302,0.0059070813924307726,0.0058932697797020785,0.00589034408128571,0.0064700096336615335,0.00632164602770583,0.006198107879248362
2010-01-21,0.006238423680345557,0.006190939091614594,0.006234691143278485,0.006849553820850206,0.006732558767959024,0.006777461125226199,0.006358151896774586,0.0064417121806429395,0.006418939386307891,0.006078081901278731,0.006070050697544829,0.006065287884003278,0.006748221267010136,0.006608577201920805,0.006426196741089675
2010-01-22,0.006214590339778258,0.006164236163364844,0.006209973275214744,0.006706677466584391,0.006585833239441582,0.006635442778614785,0.00641732829019339,0.006493111037702114,0.006468315709533615,0.006079943050652366,0.00607078028058427,0.0060658228409086615,0.006656079030594971,0.006515551535143438,0.006301780795323351
2010-01-25,0.006191280540680599,0.006136558326359015,0.006179536745058581,0.006598471519121097,0.006463594057371439,0.006503966827379164,0.006362834041955102,0.006448554115405551,0.006427323266842423,0.006046418078887246,0.006033961018289128,0.006028560988208915,0.006651063771254411,0.006484629279057119,0.006346501824595386
2010-01-26,0.006127917968143642,0.006069069060613634,0.006109072013291285,0.006354547022277771,0.0062076614599446515,0.006244439299033835,0.006282192735099444,0.006348373997315157,0.006332916924924996,0.006002556726787062,0.005986129912115716,0.005980438190903964,0.006442838527290582,0.006256334271890146,0.0061083836921993415
2010-01-27,0.006096510815222788,0.006034996738846497,0.006076887126535977,0.0062414262982433116,0.006091869853664594,0.006133426172500785,0.006327710941067016,0.006390478536753969,0.006372651432048026,0.005998230823493741,0.005980616972779709,0.005974914578894033,0.006362821578273405,0.006178043627670779,0.005985283581551463
2010-01-28,0.006031962860147049,0.005966803868886806,0.006006914905254162,0.00601540768613746,0.005856114372355938,0.0058967195284427495,0.006262122331867844,0.006302728792722496,0.006282815054019928,0.005955203986600829,0.005933986527516186,0.005928216395472919,0.0061438992593233575,0.00595166617027668,0.005717031296131249
2010-01-29,0.006012935956129501,0.005945418220218323,0.00598816223307768,0.005961421233367429,0.0058014775043540145,0.005847191642665264,0.006323715593078389,0.006361454867080031,0.006339441385565434,0.005960113338104374,0.005938256595281864,0.005932474946499346,0.006111315653785935,0.005922247964576216,0.005653008824099027
2010-02-01,0.005958227861529112,0.005887468275743738,0.0059295495551150955,0.0057817981586435335,0.005614809324774152,0.005661565348695482,0.006303037780771554,0.006326286275931575,0.006302066686557185,0.005927031516416135,0.005902345344232516,0.005896604767870678,0.0059475167053551995,0.005755046223358901,0.005463973241246399
2010-02-02,0.005919286151688052,0.005845763162359887,0.00588867477317331,0.00566973702763213,0.0054989003847392874,0.00554838722012405,0.0063220154891867695,0.0063356862298785295,0.006309574130721935,0.0059090628019822745,0.005882538489542169,0.005876890493627174,0.005855132764531121,0.005662807977992515,0.005349529904965968
2010-02-03,0.005861448567413896,0.005783971767210947,0.005823810783887442,0.005502968242981065,0.005320033446151963,0.005363709752406717,0.006243801364554839,0.006242162317525643,0.006221770695562153,0.005866747864576435,0.005836333277613115,0.0058304436656223336,0.005715297663242508,0.005501427048976244,0.005203410530002862
